BusStopCode,RoadName,Description,Latitude,Longitude,svc,len
28511,Jurong West Ave 1,Blk 463,1.35063596491215,103.7237236090261,"198,157,334,185,502,5N,98B,99,98M,187,98,657,NR5",13.0
28519,Jurong West Ave 1,Blk 425,1.3505841675924501,103.72452492776077,"198,198A,157,98,185,502,99,98M,187,335,657",11.0
28521,Jurong West Ave 1,Blk 457,1.35097548065061,103.72120042369095,"198,157,334,185,502,5N,98B,99,98M,187,98,657,NR5",13.0
28529,Jurong West Ave 1,Blk 441,1.3511792130891398,103.7206511492765,"198,198A,157,98,185,502,99,98M,187,335,657",11.0
28531,Jurong West Ave 1,Blk 536,1.35006115514965,103.71652940446651,"198,157,185,502,5N,99,657,NR5",8.0
28539,Jurong West Ave 1,Blk 538,1.3497547738696598,103.7154239342482,"198,198A,157,185,502,99,657",7.0
28541,Jurong West St 42,Blk 551,1.35235805602121,103.71726000003339,"334,49",2.0
28551,Jurong West St 42,Blk 560A,1.35309201855261,103.71993998752168,"334,49",2.0
28561,Jurong West St 42,Blk 402,1.35318546958489,103.72232429359829,"334,49",2.0
28571,Jurong West St 42,Blk 416,1.35242067621829,103.725422933054,"334,49",2.0
28581,Jurong West St 41,Blk 491,1.3492511401052703,103.72570564902432,"335,49",2.0
28591,Jurong West St 41,Opp Blk 481,1.34645638903065,103.72538249998608,"335,49",2.0
28601,Jurong West St 41,Yuhua Sec Sch,1.3473374466539298,103.72316770207858,"335,49",2.0
28611,Jurong West St 41,Opp Blk 461,1.3492779231010201,103.721067736574,"335,49",2.0
28621,Jurong East Ctrl,Blk 241,1.34154348249683,103.74358012428007,"188R,188,176,187,990",5.0
28629,Jurong East Ctrl,Blk 266,1.34195331167525,103.74424995812673,"187,868E,188R,188,176,188e,990",7.0
28631,Toh Guan Rd,Opp Blk 288D,1.34053157728505,103.74418616293987,"868E,105,188R,41,52,188,183,502,105B,333,990,188e,183B,657",14.0
28639,Toh Guan Rd,Blk 288E,1.34045649755771,103.74395996871245,"105,188R,41,52,188,183,502,333,657,990,NR5",11.0
28641,Toh Guan Rd,Blk 284,1.3391788975575902,103.74610320575731,"868E,105,188R,41,52,188,183,502,105B,333,990,188e,183B,657",14.0
28649,Toh Guan Rd,Blk 286A,1.33901303401774,103.74603439301079,"105,188R,41,52,188,183,502,333,657,990,NR5",11.0
28651,Toh Guan Rd,Opp IMM Bldg,1.3351519201236899,103.74794188238829,"105,188R,52,188,502,105B,333,188e,990,657",10.0
28659,Toh Guan Rd,IMM Bldg,1.33446189256828,103.74767782537165,"105,188R,52,188,502,333,657,990,NR5",9.0
28661,Toh Guan Rd East,Opp Jurong East Warehse,1.33665522766949,103.74951999566713,"183,183B,41",3.0
28669,Toh Guan Rd East,Jurong East Warehse,1.33644500000269,103.74935500317244,"183,41",2.0
28671,Toh Guan Rd East,Alliance Bldg,1.3371522998848602,103.75226376356608,"183,183B,41",3.0
28679,Toh Guan Rd East,Hitachi Elevator Bldg,1.33661449274468,103.7511045691822,"183,41",2.0
28681,Toh Guan Rd East,Toh Guan Ctr,1.33720242588623,103.75488889772056,"183,183B,41",3.0
28689,Toh Guan Rd East,Opp Toh Guan Ctr,1.33727934409499,103.75440999786484,"183,41",2.0
28691,Toh Guan Rd East,Wang-Fu Ind Pte Ltd,1.3356524285151299,103.7574893400502,"183,183B,41",3.0
28699,Toh Guan Rd East,Opp Uni-Tech Ctr,1.33566850623054,103.75723501585756,"183,41",2.0
28701,Toh Tuck Link,Aft Old Toh Tuck Rd,1.33149833298375,103.75773000000456,"183,183B,41",3.0
28709,Toh Tuck Link,Bef Old Toh Tuck Rd,1.331639972025,103.75734406053928,"183,41",2.0
29011,Penjuru Rd,Opp Sanmina-SCI,1.3085474999723001,103.73362194401842,78,1.0
29019,Penjuru Rd,Sanmina-SCI,1.30808999973571,103.73376586792706,"78A,78",2.0
29021,Penjuru Rd,Aft Jln Buroh,1.31267499889159,103.73450231627749,"79A,78,79",3.0
29029,Penjuru Rd,Bef Penjuru Cl,1.3136694444723,103.734970813669,"78A,78,79",3.0
29031,Penjuru Rd,Aft Penjuru Pl,1.3165313876796598,103.73538661201252,"79A,78,79",3.0
29039,Penjuru Rd,Bef Penjuru Wk,1.3179147229093702,103.73590151832455,"78A,78,79",3.0
29041,Tg Penjuru,Ban Joo,1.30630499421009,103.73605370521642,"78A,78",2.0
29049,Tg Penjuru,LTH Logistics,1.3059832127393,103.73668670651571,78,1.0
29051,Jln Buroh,Opp Caltex S'pore,1.3046205283160401,103.74284927023315,78,1.0
29059,Jln Buroh,Caltex S'pore,1.3043728024167,103.74252500205836,78,1.0
29069,Jln Buroh,Aft Pandan Rd,1.30296947780325,103.74607238005542,78,1.0
29071,Pandan Rd,Gas Svc Intl,1.30422665161292,103.75179382878862,78,1.0
29081,Pandan Rd,Franklin Offshore,1.30177859797596,103.75284433363814,78,1.0
29089,Pandan Rd,Swanson Plastics,1.30146754204298,103.75270485878045,78,1.0
29091,Pandan Rd,Opp Sia Huat,1.29941886215176,103.75254392626566,78,1.0
29099,Pandan Rd,Bef Sia Huat,1.29938668393663,103.75207185742924,78,1.0
29101,Pandan Rd,PPL Shipyard,1.29856077859667,103.74997666563223,78,1.0
29109,Pandan Rd,Opp PPL Shipyard,1.29874917121117,103.74969618348408,78,1.0
29111,Pandan Rd,Transerve,1.3000258330140901,103.74685194400728,78,1.0
29119,Pandan Rd,Comfortdelgro Engrg,1.30075962146214,103.7472009658895,78,1.0
29121,Tg Penjuru,Opp Clp Intl,1.3067018579246799,103.73955130573648,"78A,78",2.0
29129,Tg Penjuru,Clp Intl,1.30639194302217,103.73949183679693,78,1.0
29139,Pandan Ave,Opp Foh Foh Pte Ltd,1.30295846509397,103.75137448307608,78,1.0
29149,Pandan Ave,Senkee Logistics Hub,1.30169278947484,103.74844551083142,78,1.0
29159,Penjuru Rd,Aft Teban Gdns Cres,1.32532489846553,103.73750501985307,201,1.0
30011,Old Choa Chu Kang Rd,Tengah Air Base,1.37367799480239,103.71422567942251,"172,975",2.0
30019,Old Choa Chu Kang Rd,Opp Tengah Air Base,1.3733330678534401,103.71365844785454,"172,975B,975,975C",4.0
30021,Old Choa Chu Kang Rd,Opp Keat Hong Camp,1.3744419562273003,103.71705234322658,"172,975",2.0
30029,Old Choa Chu Kang Rd,Keat Hong Camp,1.3741560276548501,103.71709630730658,"172,975B,975,975C",4.0
30031,Old Choa Chu Kang Rd,Opp Army Logistics Base,1.3746193538348899,103.71983865916742,"172,975",2.0
30039,Old Choa Chu Kang Rd,Army Logistics Base,1.3743216222194699,103.71981883880737,"172,975B,975,975C",4.0
30041,Old Choa Chu Kang Rd,Opp Home Team Academy,1.3746201410476202,103.72188815233463,"172,975",2.0
30049,Old Choa Chu Kang Rd,Home Team Academy,1.37431332163268,103.723836557791,"172,975B,975,975C",4.0
30051,Old Choa Chu Kang Rd,Aft Track 14,1.3745557693614399,103.72537054756133,"172,975",2.0
30059,Old Choa Chu Kang Rd,Opp Track 14,1.37439935176831,103.72614304198142,"172,975B,975,975C",4.0
30081,Brickland Rd,Opp Hai Inn See Tp,1.3772768468688201,103.73431312110678,"172,975",2.0
30089,Brickland Rd,Aft Hai Inn See Tp,1.377159999987,103.73409166698832,"172,975B,975A,975C,975",5.0
30091,Sg Tengah Rd,Chengtai Nursery,1.37943055556701,103.7308563889232,"172,975",2.0
30099,Sg Tengah Rd,Opp Chengtai Nursery,1.37972159795466,103.73122812228895,"172,975B,975,975C",4.0
30101,Brickland Rd,Blk 485B,1.373713,103.738897,"991C,991",2.0
30109,Brickland Rd,Opp Blk 485A,1.373745,103.738354,991,1.0
30111,Brickland Rd,Blk 804B,1.37245788679333,103.74282538457523,"991C,991",2.0
30119,Brickland Rd,AFT CHOA CHU KANG AVE 6,1.37288750001555,103.7404039307868,991,1.0
30121,Brickland Rd,Blk 805D,1.37211783027051,103.74443713836388,"991C,991",2.0
30129,Brickland Rd,OPP BLK 805D,1.37203889001441,103.74381033081468,991,1.0
31009,Old Choa Chu Kang Rd,Choa Chu Kang Rd End,1.37174374490161,103.68426561352709,405,1.0
31011,Jln Bahar,Aft Nanyang Ave,1.35908460846532,103.69389522616177,"172,405",2.0
31019,Jln Bahar,Bef Nanyang Ave,1.35998260495758,103.69398905356206,"172,405",2.0
31021,Jln Bahar,Jln Bahar Power Stn,1.36247047014576,103.6928788853548,"172,405",2.0
31029,Jln Bahar,Opp Jln Bahar Power Stn,1.36307987152083,103.69296604646463,"172,405",2.0
31031,Jln Bahar,Civil Defence Academy,1.3659889066751498,103.69327324255713,"172,405",2.0
31039,Jln Bahar,Opp Civil Defence Academy,1.3656378398092601,103.69330818055285,"172,405",2.0
31041,Jln Bahar,Bef Muslim Cemy Path 7,1.36893226400594,103.69392939999159,"172,405",2.0
31049,Jln Bahar,Aft Chr Cemy Path 9,1.3693955438513703,103.6942436921991,"172,405",2.0
31051,Jln Bahar,Pusara Aman Mque,1.37226002154624,103.69445182104045,"172,405",2.0
31059,Jln Bahar,Aft Cemy Chapel,1.3720757440171298,103.69466807265977,"172,405",2.0
31061,Lim Chu Kang Rd,Opp Lim Chu Kang Camp II,1.37594722202959,103.695570278013,"975B,975,975C,405",4.0
31069,Lim Chu Kang Rd,Bef Old Choa Chu Kang Rd,1.37493138896603,103.69550611102841,"975,405",2.0
31071,Lim Chu Kang Rd,Aft Chinese Cemy Path 11,1.3785331421456497,103.69626045229731,"975B,975,975C,405",4.0
31079,Lim Chu Kang Rd,Opp Chinese Cemy Path 11,1.3776861110266199,103.6963219440265,"975,405",2.0
31081,Old Lim Chu Kang Rd,Opp HQ 5th SIB Camp I,1.38056264189347,103.69732526991169,"975B,975,975C",3.0
31089,Old Lim Chu Kang Rd,HQ 5th SIB Camp I,1.3799272941824499,103.69711516294916,975,1.0
31121,Old Choa Chu Kang Rd,Nirvana Memorial Gdn,1.37035531879968,103.68800387696562,405,1.0
31129,Old Choa Chu Kang Rd,Aft Nirvana Memorial Gdn,1.3699739344542101,103.68740996007188,405,1.0
31131,Old Choa Chu Kang Rd,Aft Track 33,1.3721005602879,103.6901494100538,405,1.0
31139,Old Choa Chu Kang Rd,Bef Track 33,1.37211281474792,103.69038412231407,405,1.0
31141,Old Choa Chu Kang Rd,CCK Cemy Office,1.3740963068933898,103.69342185827557,405,1.0
31149,Old Choa Chu Kang Rd,Opp CCK Cemy Office,1.3739485468334698,103.69400832710886,405,1.0
31151,Old Choa Chu Kang Rd,Aft Lim Chu Kang Rd,1.3736322737728601,103.69596747862988,"172,975",2.0
31159,Old Choa Chu Kang Rd,Bef Lim Chu Kang Rd,1.3733660072331797,103.69619726943306,"172,975B,975,975C",4.0
31161,Old Choa Chu Kang Rd,Opp Teen Challenge,1.37253332216297,103.70208763060677,"172,975",2.0
31169,Old Choa Chu Kang Rd,Teen Challenge,1.3724509420119098,103.70121937021351,"172,975B,975,975C",4.0
31171,Old Choa Chu Kang Rd,Opp Jln Berseri,1.37240788349149,103.70418696765007,"172,975",2.0
31179,Old Choa Chu Kang Rd,Aft Jln Berseri,1.37234403223499,103.70355081890855,"172,975B,975,975C",4.0
31191,Old Choa Chu Kang Rd,B26 Old Choa Chu Kang Rd,1.37161444444711,103.70991083335727,"172,975",2.0
31199,Old Choa Chu Kang Rd,B25 Old Choa Chu Kang Rd,1.37097558139998,103.70931539839594,"172,975B,975,975C",4.0
31201,Lim Chu Kang Rd,Aft Chinese Cemy Path 13,1.38044981963514,103.6965940968132,405,1.0
31211,Lim Chu Kang Rd,Aft Muslim Cemy Path 17,1.38283900023768,103.69699970182491,405,1.0
32031,Lim Chu Kang Rd,Opp Ama Keng Rd,1.4027029942499198,103.70078174769527,"975B,975,975C",3.0
32039,Lim Chu Kang Rd,Aft Ama Keng Rd,1.4025178878630302,103.70081478116067,975,1.0
32041,Lim Chu Kang Rd,Opp LP 160,1.40436104392726,103.701661572037,"975B,975,975C",3.0
32049,Lim Chu Kang Rd,Aft LP 161,1.40452254375654,103.70187031633594,975,1.0
32051,Lim Chu Kang Rd,Aft Track 11,1.40929365504034,103.70097942080086,"975B,975,975C",3.0
32059,Lim Chu Kang Rd,Opp Track 11,1.4090314080468203,103.70120779053056,975,1.0
32061,Lim Chu Kang Rd,Opp LP 173,1.4114630759691202,103.70006004261609,"975B,975,975C",3.0
32069,Lim Chu Kang Rd,B26 Lim Chu Kang Rd,1.4110325793193603,103.7003812106999,975,1.0
32071,Lim Chu Kang Rd,Aft Track 13,1.4160246040166,103.70056776202736,"975B,975,975C",3.0
32079,Lim Chu Kang Rd,Opp Track 13,1.4151282770083302,103.70026822968336,975,1.0
32081,Lim Chu Kang Rd,Sg Gedong Camp,1.41744631606558,103.70120361125713,"975B,975,975C",3.0
32089,Lim Chu Kang Rd,Aft Sg Gedong Camp,1.41681891211204,103.70108510036329,975,1.0
32101,Lim Chu Kang Rd,Aft Murai Farmway,1.3854138299839398,103.69744470002844,"975B,975,975C",3.0
32109,Lim Chu Kang Rd,Bef Lor Serambi,1.3857176700282,103.69770270003046,975,1.0
32111,Lim Chu Kang Rd,Aft LP 93,1.39837200000575,103.69964580001104,"975B,975,975C",3.0
32119,Lim Chu Kang Rd,Aft LP 96,1.3985800000194402,103.699882699978,975,1.0
33011,Lim Chu Kang Rd,B19 Lim Chu Kang Rd,1.4195910864584198,103.7022296308857,"975B,975,975C",3.0
33019,Lim Chu Kang Rd,B20 Lim Chu Kang Rd,1.41920159190274,103.70215656491881,975,1.0
33021,Lim Chu Kang Rd,Opp Neo Tiew Rd,1.42179012512071,103.70324459408172,"975B,975,975C",3.0
33029,Lim Chu Kang Rd,Aft Neo Tiew Rd,1.42080314827393,103.7029218621757,975,1.0
33031,Lim Chu Kang Rd,Aft Jln Bahtera,1.42397958326967,103.70422572285419,"975B,975,975C",3.0
33039,Lim Chu Kang Rd,Opp Jln Bahtera,1.4232959923354598,103.70408030420536,975,1.0
33041,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 3,1.42761911626678,103.70594344849181,"975B,975,975C",3.0
33049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3,1.42621743469097,103.70543799603165,975,1.0
33051,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 3A,1.43024937289974,103.70683437257523,"975,975C",2.0
33059,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3A,1.42935991121752,103.70662973279377,975,1.0
34009,Lim Chu Kang Rd,Police Coast Guard,1.4448265608830202,103.70756734461295,"975,975C",2.0
34011,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 4,1.43318199595331,103.7078231906078,"975,975C",2.0
34019,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 4,1.43253416698475,103.70773805599093,975,1.0
34021,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 5,1.43518649812518,103.70804760933632,"975,975C",2.0
34029,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,1.43497194397025,103.70818333298028,975,1.0
34031,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 6,1.4376660533385,103.70795650853269,"975,975C",2.0
34039,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 6,1.43659170251147,103.70811753153623,975,1.0
34041,Lim Chu Kang Rd,B03 Lim Chu Kang Rd,1.43886508618445,103.70790669860943,"975,975C",2.0
34049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.43837406233239,103.70802408979871,975,1.0
34051,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.4427555864767,103.70775406469973,"975,975C",2.0
34059,Lim Chu Kang Rd,Yishun Dairy Farm,1.4423433876312801,103.70786896054409,975,1.0
34101,Lor Rusuk,Aft Old Lim Chu Kang Rd,1.38440683002823,103.69790380001842,"975B,975,975C",3.0
34109,Lor Rusuk,Aft Lim Chu Kang Rd,1.38430083002772,103.69811219997105,975,1.0
40011,Bt Timah Rd,LITTLE INDIA STN EXIT A,1.3060641152258798,103.84908751469007,"1N,980,67,851e,6N,48,170A,57,5N,960,56,960e,851,166,3N",15.0
40019,Bt Timah Rd,Little India Stn,1.30664404460339,103.84920416709382,"980,131,67,851e,48,170A,57,960,56,960e,131A,851,166",13.0
40021,Bt Timah Rd,BEF WINSTEDT RD,1.311033889,103.8427911,"67,48,170A,960e,960",5.0
40029,Bt Timah Rd,Aft Makepeace Rd,1.3114230560091498,103.84265999998344,"67,48,170A,960e,960",5.0
40031,Bt Timah Rd,Newton FC,1.3117850947201102,103.84098359641321,"67,48,170A,960e,960",5.0
40039,Bt Timah Rd,Opp Newton FC,1.31230305602353,103.8407255559936,"67,48,170A,960e,960",5.0
40041,Bt Timah Rd,Newton Stn Exit C,1.3137222313328,103.83809742560602,"972M,67,48,170A,960e,960",6.0
40049,Dunearn Rd,Opp Newton Stn Exit C,1.31402305600959,103.83884638900085,"972M,67,48,170A,960e,960",6.0
40051,Bt Timah Rd,Balmoral Plaza,1.31588,103.83632,"972M,67,48,170A,960e,960",6.0
40059,Dunearn Rd,Chancery Ct,1.31662138896806,103.83634361100417,"972M,67,48,170A,960e,960",6.0
40069,Dunearn Rd,Anglo-Chinese Sch,1.31830398893217,103.83435129198834,"972M,67,48,170A,960e,960",6.0
40071,Bt Timah Rd,Leng Kwang Baptist Ch,1.3191802779691102,103.82921361099899,"972M,67,48,170A,960e,960",6.0
40079,Dunearn Rd,Bef Swiss Cottage Est,1.3197216415795,103.8299145659947,"972M,67,48,170A,960e,960",6.0
40081,Bt Timah Rd,Stevens Stn,1.32012951912406,103.82605259642706,"972M,67,48,170A,960e,960",6.0
40089,Dunearn Rd,Opp Stevens Stn,1.320510556,103.82739029999999,"972M,67,48,170A,960e,960",6.0
40091,Bt Timah Rd,Bef Lewis Rd,1.32101807290903,103.82350944419167,"154,186,67,48,170A,156,151,153",8.0
40099,Dunearn Rd,Aft Dunkirk Ave,1.3218523520547099,103.82344007494517,"154,186,67,48,170A,156,151,153",8.0
40101,Kg Java Rd,Kk Women & Children Hosp,1.3103618665166499,103.84779148902442,"980,57,56,851,166",5.0
40109,Kg Java Rd,Opp KK Women & Child Hosp,1.30949131269895,103.84770747833441,"980,131,57,56,131A,851,166",7.0
40111,Bt Timah Rd,Ferrell Residences,1.31806499998598,103.83262555597635,"972M,67,48,170A,960e,960",6.0
40119,Dunearn Rd,Bef Goldhill Ave,1.31889734253426,103.83249521257973,"972M,67,48,170A,960e,960",6.0
40121,Newton Rd,Opp Newton Life Ch,1.3145816493026101,103.84053190286845,"162M,5,167,143,NR1,54,162,124",8.0
40129,Newton Rd,Newton Life Ch,1.31453779264106,103.84082845008946,"162M,5,167,143,54,162,124",7.0
40171,Scotts Rd,Opp Env Bldg,1.3109517198906002,103.83582101192816,"162M,972M,5,167,143,NR1,54,162,124",9.0
40179,Scotts Rd,Env Bldg,1.31133173990881,103.83686949960516,"162M,972M,5,167,143,518,54,162,124,518A",10.0
40181,Scotts Rd,Newton Stn Exit A,1.312641,103.838298,"162M,972M,5,167,143,NR1,54,162,124",9.0
40189,Scotts Rd,Newton Stn Exit B,1.3122318129218202,103.8381609563722,"162M,972M,5,167,143,518,54,162,124,518A",10.0
40191,Stevens Rd,Aft Draycott Pk,1.31268555601325,103.8304269440197,"105,NR2,132,190,NR3,972",6.0
40199,Stevens Rd,Aft Balmoral Rd,1.3125833330315302,103.83191222199585,"105,972A,190A,132,190,972",6.0
40201,Stevens Rd,Chelsea Gdns Condo,1.31358972201496,103.82743055599407,"105,NR2,132,190,NR3,972",6.0
40209,Stevens Rd,NOVOTEL MERCURE @ STEVENS,1.31388805600649,103.82738777802835,"105,972A,190A,132,190,972",6.0
40211,Stevens Rd,Opp Met YMCA,1.31655331624558,103.825862990405,"105,NR2,132,190,NR3,972",6.0
40219,Stevens Rd,Bef Met YMCA,1.31703698010115,103.82605954338264,"105,972A,190A,132,190,972",6.0
40221,Stevens Rd,Opp Stevens Stn,1.3190253128749299,103.82545561296304,"105,NR2,132,190,NR3,972",6.0
40229,Stevens Rd,Aft Stevens Stn,1.3192409999999999,103.825711,"105,972A,190A,132,190,972",6.0
40231,Whitley Rd,Raffles Town Club,1.3223086831713102,103.82577145824763,"972M,NR3,154,105,186,132,NR2,156,151,190,960,153,960e,972",14.0
40239,Whitley Rd,Aft Tanglin CC,1.322585278,103.82621529999999,"972M,154,105,186,972A,190A,132,156,151,190,960,153,960e,972",14.0
40249,Whitley Rd,St. Joseph'S Instn,1.3249247219881999,103.82735055603024,"154,105,186,132,156,151,153",7.0
40251,Lornie Rd,Aft Wallace Way,1.3405427599760502,103.82231128179986,"165,157",2.0
40259,Lornie Rd,Bef Wallace Way,1.3403125073910902,103.82256277806692,"165,157",2.0
40261,Lornie Rd,LP 52,1.34130384192273,103.82706642150468,"165,157",2.0
40269,Lornie Rd,LP 57,1.34105638903249,103.82660805601812,"165,157",2.0
40271,Bt Timah Rd,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845,"67,48,170A,960e,960",5.0
40279,Bt Timah Rd,Kk Women & Children Hosp,1.30981925741503,103.84603930434031,"67,48,170A,960e,960",5.0
40301,Bt Batok West Ave 6,Blk 451A,1.3533258102775299,103.74287381027882,944,1.0
40309,Bt Batok West Ave 6,Opp Blk 451A,1.35367643079374,103.74299081028308,944,1.0
40311,Bt Batok West Ave 6,Blk 439C,1.35730456918268,103.73890781029745,"160M,944",2.0
40321,Bt Batok West Ave 8,Dulwich College,1.35174487949103,103.73947152056856,"160M,991,941",3.0
40329,Bt Batok West Ave 8,Millennia Institute,1.35096917519706,103.73961904709157,"160M,991,941",3.0
40331,Bukit Batok West Avenue 9,Blk 460D,1.3533030000000001,103.74030400000001,160M,1.0
40339,Bukit Batok West Avenue 9,Blk 448B,1.3534743234829099,103.74087652056193,"160M,941",2.0
40341,Bt Batok West Ave 8,Bef Blk 440A,1.3546236109849,103.73889587967264,"991,941",2.0
40349,Bt Batok West Ave 8,Blk 461,1.3549744439816698,103.73939913984924,991,1.0
40351,Bt Batok West Ave 6,Blk 461C,1.3549965691781398,103.7410021897397,"160M,944",2.0
40359,Bt Batok West Ave 6,Opp Blk 461C,1.3554021897045099,103.74090581028908,"160M,944,941",3.0
40361,Bt Batok West Ave 8,Blk 438A,1.3571541897195603,103.74085618975258,"160M,944,991",3.0
40369,Bt Batok West Ave 8,Opp Blk 438A,1.3576342194572,103.74139552039492,991,1.0
40371,Bt Batok West Ave 5,OPP BLK 465A,1.3581330801862699,103.74305344718294,991,1.0
40379,Bt Batok West Ave 5,Blk 467 Cp,1.3575426898654601,103.74357270089523,991,1.0
41011,Bt Timah Rd,NUS Bt Timah Campus,1.32235611101422,103.81891666700086,"154,186,67,48,170A,156,151,153",8.0
41019,Dunearn Rd,Aft Kheam Hock Rd,1.32267444098276,103.82025232877241,"154,186,67,48,170A,156,151,153",8.0
41021,Bt Timah Rd,Botanic Gdns Stn,1.32264999998361,103.81554000003176,"154,186,67,48,170A,156,151,153",8.0
41029,Dunearn Rd,Opp Botanic Gdns Stn,1.3233333191501297,103.81630566925631,"154,186,67,48,170A,156,151,153",8.0
41031,Bt Timah Rd,Bef Crown Ctr,1.3230683576263997,103.811977237669,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41041,Bt Timah Rd,Coronation Plaza,1.32398472197176,103.8102991670086,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41049,Dunearn Rd,Opp Coronation Plaza,1.32469500003392,103.81026249997407,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41051,Bt Timah Rd,Tan Kah Kee Stn,1.32612500001248,103.80715333299842,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41061,Bt Timah Rd,Chinese High Sch,1.32705333303352,103.80572472199287,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41069,Dunearn Rd,Opp Tan Kah Kee Stn,1.32652777798065,103.8075858329692,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41071,Bt Timah Rd,Opp Natl JC,1.3289883330130001,103.80266277802423,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
41079,Dunearn Rd,Natl JC,1.32940305598521,103.80304777797754,"961M,154,157,67,170A,174,74,156,151,852,961",11.0
